SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1433 Page St,San Francisco,CA,94117,1598000,3,2.0,Haight Ashbury,1785,,1908,1,895,250,Active,,,http://www.redfin.com/CA/San-Francisco/1433-Page-St-94117/home/1888503,San Francisco MLS,506455,N,Y,37.771007,-122.444344
MLS Listing,,Condo/Co-op,1370 Hayes St #1372,San Francisco,CA,94117,1498000,4,2.25,North Panhandle,1706,,1900,4,878,286,Active,,,http://www.redfin.com/CA/San-Francisco/1370-Hayes-St-94117/unit-1372/home/148065731,San Francisco MLS,506674,N,Y,37.7751235,-122.4390217
MLS Listing,,Condo/Co-op,355 1st St Unit S208,San Francisco,CA,94105,599000,0,1.0,South Beach,432,,2004,5,1387,746,Active,,,http://www.redfin.com/CA/San-Francisco/355-1st-St-94105/unit-S208/home/939546,San Francisco MLS,506618,N,Y,37.7870311,-122.3936421
MLS Listing,,Condo/Co-op,1856 Franklin St #8,San Francisco,CA,94109,799000,1,1.0,Pacific Heights,719,,1914,9,1111,377,Active,,,http://www.redfin.com/CA/San-Francisco/1856-Franklin-St-94109/unit-8/home/40938618,San Francisco MLS,506314,N,Y,37.7918542,-122.4240487
MLS Listing,,Condo/Co-op,281 Clara St #8,San Francisco,CA,94107,899000,1,1.5,South of Market,989,,1996,9,909,536,Active,,,http://www.redfin.com/CA/San-Francisco/281-Clara-St-94107/unit-8/home/12395879,San Francisco MLS,506265,N,Y,37.7779949,-122.4039648
MLS Listing,,Condo/Co-op,125 Gilbert St #5,San Francisco,CA,94103,849000,1,1.5,South of Market,1035,,1996,11,820,667,Active,,,http://www.redfin.com/CA/San-Francisco/125-Gilbert-St-94103/unit-5/home/12396098,San Francisco MLS,506118,N,Y,37.7730847,-122.4020908
MLS Listing,,Single Family Residential,254 Felton St,SAN FRANCISCO,CA,94134,1298000,5,3.0,SAN FRANCISCO,2354,2500,1981,11,551,,Active,,,http://www.redfin.com/CA/San-Francisco/254-Felton-St-94134/home/1559018,MLSListings,ML81810821,N,Y,37.729507,-122.40751
MLS Listing,,Single Family Residential,1318 Eddy St,San Francisco,CA,94115,1350000,3,2.0,Western Addition,1900,1020,2007,11,711,110,Active,,,http://www.redfin.com/CA/San-Francisco/1318-Eddy-St-94115/home/17306621,San Francisco MLS,505685,N,Y,37.7820466,-122.4296295
MLS Listing,,Condo/Co-op,616 Moraga St #4,San Francisco,CA,94122,795000,1,1.0,Inner Sunset,716,,1958,12,1110,301,Active,,,http://www.redfin.com/CA/San-Francisco/616-Moraga-St-94122/unit-4/home/1563748,San Francisco MLS,505774,N,Y,37.7566516,-122.4694351
MLS Listing,,Condo/Co-op,3701 Divisadero St #305,San Francisco,CA,94123,1049000,1,1.0,Marina,861,,1992,23,1218,580,Active,,,http://www.redfin.com/CA/San-Francisco/3701-Divisadero-St-94123/unit-305/home/990631,San Francisco MLS,504114,N,Y,37.8038437,-122.4439497
MLS Listing,,Condo/Co-op,55 Page St #218,San Francisco,CA,94102,337200,0,1.0,Hayes Valley,448,,2008,25,753,469,Active,,,http://www.redfin.com/CA/San-Francisco/55-Page-St-94102/unit-218/home/17304807,San Francisco MLS,504943,N,Y,37.7738899,-122.4218771
MLS Listing,,Condo/Co-op,55 Page St #617,San Francisco,CA,94102,659000,0,1.0,Hayes Valley,,,2008,25,,558,Active,,,http://www.redfin.com/CA/San-Francisco/55-Page-St-94102/unit-617/home/17306593,San Francisco MLS,504285,N,Y,37.7738899,-122.4218771
MLS Listing,,Condo/Co-op,1083 Clay St #201,San Francisco,CA,94108,960000,1,1.0,Nob Hill,915,,1984,28,1049,774,Active,,,http://www.redfin.com/CA/San-Francisco/1083-Clay-St-94108/unit-201/home/866246,San Francisco MLS,504920,N,Y,37.7935318,-122.4108297
MLS Listing,,Multi-Family (2-4 Unit),216 Lily St,San Francisco,CA,94102,2250000,5,5.0,Hayes Valley,3052,1620,1988,30,737,,Active,,,http://www.redfin.com/CA/San-Francisco/216-Lily-St-94102/home/1349452,San Francisco MLS,504756,N,Y,37.7744201,-122.4246433
MLS Listing,,Condo/Co-op,54 Shotwell St,San Francisco,CA,94103,1498000,3,2.0,Inner Mission,1584,,,31,946,,Active,,,http://www.redfin.com/CA/San-Francisco/54-Shotwell-St-94103/home/12354893,San Francisco MLS,504528,N,Y,37.767577,-122.416934
MLS Listing,,Condo/Co-op,821 Folsom St #314,San Francisco,CA,94107,1039000,2,2.0,Yerba Buena,1105,,2004,31,940,657,Active,,,http://www.redfin.com/CA/San-Francisco/821-Folsom-St-94107/unit-314/home/12401632,San Francisco MLS,504279,N,Y,37.7813849,-122.4013601
MLS Listing,,Condo/Co-op,400 Beale St #508,San Francisco,CA,94105,699000,1,1.0,South Beach,694,,2001,33,1007,863,Active,,,http://www.redfin.com/CA/San-Francisco/400-Beale-St-94105/unit-508/home/12399554,San Francisco MLS,504428,N,Y,37.7869049,-122.3909202
MLS Listing,,Single Family Residential,344 Noe St,San Francisco,CA,94114,2848000,4,3.0,Eureka Valley/Dolore,,3249,1900,36,,,Active,,,http://www.redfin.com/CA/San-Francisco/344-Noe-St-94114/home/708211,San Francisco MLS,504311,N,Y,37.7632795,-122.4333764
MLS Listing,,Condo/Co-op,555 Dolores St,San Francisco,CA,94110,1698000,3,1.5,Mission Dolores,1584,,1912,37,1072,100,Active,,,http://www.redfin.com/CA/San-Francisco/555-Dolores-St-94110/home/12402164,San Francisco MLS,503964,N,Y,37.7605692,-122.4256664
MLS Listing,,Single Family Residential,536 Panorama Dr,San Francisco,CA,94131,1698000,3,3.0,Midtown Terrace,1934,3449,1957,41,878,,Active,,,http://www.redfin.com/CA/San-Francisco/536-Panorama-Dr-94131/home/972943,San Francisco MLS,503800,N,Y,37.7532898,-122.450373
MLS Listing,,Condo/Co-op,69 Summit Way,San Francisco,CA,94132,1575000,3,2.5,Stonestown,2133,,2015,42,738,307,Active,,,http://www.redfin.com/CA/San-Francisco/69-Summit-Way-94132/home/109315227,San Francisco MLS,503919,N,Y,37.7148938,-122.4748004
MLS Listing,,Condo/Co-op,4356 23rd St,San Francisco,CA,94114,1195000,2,1.0,Noe Valley,960,,1906,50,1245,308,Active,,,http://www.redfin.com/CA/San-Francisco/4356-23rd-St-94114/home/1399139,San Francisco MLS,503332,N,Y,37.7527959,-122.43992
MLS Listing,,Condo/Co-op,1998 Broadway #807,San Francisco,CA,94109,1395000,2,2.0,Pacific Heights,1030,,1964,57,1354,1251,Active,,,http://www.redfin.com/CA/San-Francisco/1998-Broadway-94109/unit-807/home/1865773,San Francisco MLS,502830,N,Y,37.7952766,-122.4297868
MLS Listing,,Condo/Co-op,330 Mission Bay Blvd #116,San Francisco,CA,94158,1675000,2,2.0,Mission Bay,1569,,2008,67,1068,1011,Active,,,http://www.redfin.com/CA/San-Francisco/330-Mission-Bay-Blvd-N-94158/unit-116/home/23424492,San Francisco MLS,501809,N,Y,37.771662,-122.3874533
MLS Listing,,Single Family Residential,1461 7th Ave,San Francisco,CA,94122,2275000,4,1.5,Inner Sunset,2050,2996,1922,67,1110,,Active,,,http://www.redfin.com/CA/San-Francisco/1461-7th-Ave-94122/home/634033,San Francisco MLS,501802,N,Y,37.7611141,-122.4641613
MLS Listing,,Condo/Co-op,435 China Basin St #544,San Francisco,CA,94158,1730000,2,2.0,Mission Bay,1372,,2012,73,1261,864,Active,,,http://www.redfin.com/CA/San-Francisco/435-China-Basin-St-94158/unit-544/home/40629363,San Francisco MLS,501363,N,Y,37.7715936,-122.3885893
MLS Listing,,Condo/Co-op,400 Beale St #811,San Francisco,CA,94105,999000,2,2.0,South Beach,990,,2002,79,1009,894,Active,,,http://www.redfin.com/CA/San-Francisco/400-Beale-St-94105/unit-811/home/869767,San Francisco MLS,501330,N,Y,37.7869049,-122.3909202
MLS Listing,,Single Family Residential,817 Guerrero St,San Francisco,CA,94110,2398000,2,2.0,Eureka Valley/Dolore,,2495,1900,143,,,Active,,,http://www.redfin.com/CA/San-Francisco/817-Guerrero-St-94110/home/1711073,San Francisco MLS,497382,N,Y,37.758045,-122.4232997
MLS Listing,,Condo/Co-op,17 Ashbury St #3,San Francisco,CA,94117,898000,2,1.0,North Panhandle,917,,1925,1,979,495,Active,,,http://www.redfin.com/CA/San-Francisco/17-Ashbury-St-94117/unit-3/home/110052244,San Francisco MLS,506803,N,Y,37.7753823,-122.4481959
MLS Listing,,Single Family Residential,1471 41st Ave,San Francisco,CA,94122,1049000,2,2.0,Outer Sunset,1190,3000,1938,1,882,,Active,,,http://www.redfin.com/CA/San-Francisco/1471-41st-Ave-94122/home/1989192,San Francisco MLS,506972,N,Y,37.7593343,-122.5006965
MLS Listing,,Single Family Residential,2 Wawona St,San Francisco,CA,94127,1895000,3,2.0,West Portal,1808,3624,1926,1,1048,,Active,,,http://www.redfin.com/CA/San-Francisco/2-Wawona-St-94127/home/1921990,San Francisco MLS,506611,N,Y,37.7433654,-122.4661625
MLS Listing,,Single Family Residential,42 August Aly,San Francisco,CA,94133,3495000,3,2.5,North Beach,2000,1389,1912,1,1748,,Active,,,http://www.redfin.com/CA/San-Francisco/42-August-Aly-94133/home/1935871,San Francisco MLS,506869,N,Y,37.7997751,-122.4114467
MLS Listing,,Single Family Residential,471 Vernon St,San Francisco,CA,94132,1400500,3,1.0,Merced Heights,1125,2334,1952,1,1245,,Active,,,http://www.redfin.com/CA/San-Francisco/471-Vernon-St-94132/home/1440626,San Francisco MLS,506964,N,Y,37.7209545,-122.4682963
MLS Listing,,Single Family Residential,1332 Greenwich St,San Francisco,CA,94109,6650000,5,5.5,Russian Hill,3690,3491,1895,1,1802,,Active,,,http://www.redfin.com/CA/San-Francisco/1332-Greenwich-St-94109/home/858515,San Francisco MLS,506639,N,Y,37.801038,-122.421733
MLS Listing,,Condo/Co-op,3535 Wawona St #416,San Francisco,CA,94116,990000,1,1.0,Outer Parkside,780,,2020,1,1269,448,Active,,,http://www.redfin.com/CA/San-Francisco/3535-Wawona-St-94116/unit-416/home/173300679,San Francisco MLS,507003,N,Y,37.7360911,-122.5046285
MLS Listing,,Condo/Co-op,3535 Wawona St #435,San Francisco,CA,94116,1498000,2,2.0,Outer Parkside,1020,,2020,1,1469,546,Active,,,http://www.redfin.com/CA/San-Francisco/3535-Wawona-St-94116/unit-435/home/173300597,San Francisco MLS,507001,N,Y,37.7360911,-122.5046285
MLS Listing,,Condo/Co-op,3622 Broderick St #2,San Francisco,CA,94123,2150000,3,2.0,Marina,1541,,1984,1,1395,350,Active,,,http://www.redfin.com/CA/San-Francisco/3622-Broderick-St-94123/unit-2/home/1443497,San Francisco MLS,506997,N,Y,37.8038962,-122.4450361
MLS Listing,,Single Family Residential,1538 Visitacion Ave,San Francisco,CA,94134,1100000,0,1.0,Sunset Valley,1260,1444,1944,1,873,,Active,,,http://www.redfin.com/CA/San-Francisco/1538-Visitacion-Ave-94134/home/1631583,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40922719,N,Y,37.7133083,-122.4140193
MLS Listing,,Single Family Residential,330 Gates St,San Francisco,CA,94110,1795000,3,2.0,Bernal Heights,1780,1751,1914,1,1008,,Active,,,http://www.redfin.com/CA/San-Francisco/330-Gates-St-94110/home/1534413,San Francisco MLS,506991,N,Y,37.7385236,-122.4141521
MLS Listing,,Condo/Co-op,8400 Oceanview Ter #415,San Francisco,CA,94132,629950,1,1.0,Ingleside Heights,667,,2002,1,944,548,Active,,,http://www.redfin.com/CA/San-Francisco/8400-Oceanview-Ter-94132/unit-415/home/1196866,San Francisco MLS,506992,N,Y,37.7104174,-122.4677028
MLS Listing,,Single Family Residential,230 Whitney St,San Francisco,CA,94131,2215000,4,2.0,Glen Park,2115,2757,1922,1,1047,,Active,,,http://www.redfin.com/CA/San-Francisco/230-Whitney-St-94131/home/1448873,San Francisco MLS,506960,N,Y,37.738385,-122.4274143
MLS Listing,,Condo/Co-op,1890 Green St,San Francisco,CA,94123,1795000,3,2.0,Pacific Heights,1765,,1905,1,1017,300,Active,,,http://www.redfin.com/CA/San-Francisco/1890-Green-St-94123/home/1723166,San Francisco MLS,506989,N,Y,37.7970778,-122.4301844
MLS Listing,,Condo/Co-op,199 New Montgomery St #504,San Francisco,CA,94105,848888,1,1.0,Yerba Buena,779,,2004,1,1090,498,Active,,,http://www.redfin.com/CA/San-Francisco/199-New-Montgomery-St-94105/unit-504/home/12401771,San Francisco MLS,506114,N,Y,37.7866055,-122.3990994
MLS Listing,,Condo/Co-op,586 Vermont St,San Francisco,CA,94107,999500,2,3.0,Potrero Hill,1133,,1906,1,882,250,Active,,,http://www.redfin.com/CA/San-Francisco/586-Vermont-St-94107/home/173213985,San Francisco MLS,506830,N,Y,37.7622992,-122.4045776
MLS Listing,,Single Family Residential,584 Vermont St,San Francisco,CA,94107,2499000,5,6.0,Potrero Hill,2690,2500,1906,1,929,,Active,,,http://www.redfin.com/CA/San-Francisco/584-Vermont-St-94107/home/1989961,San Francisco MLS,506944,N,Y,37.7622845,-122.4045853
MLS Listing,,Condo/Co-op,3321 22nd St #3,San Francisco,CA,94110,1450000,3,2.0,Noe Valley,1420,,1990,1,1021,150,Active,,,http://www.redfin.com/CA/San-Francisco/3321-22nd-St-94110/unit-3/home/1391624,San Francisco MLS,506532,N,Y,37.7550141,-122.4216795
MLS Listing,,Multi-Family (2-4 Unit),1919 Oakdale Ave,San Francisco,CA,94124,599000,4,2.0,Bayview,1750,2495,1900,1,342,,Active,,,http://www.redfin.com/CA/San-Francisco/1919-Oakdale-Ave-94124/home/1193308,San Francisco MLS,506954,N,Y,37.7380072,-122.3967264
MLS Listing,,Multi-Family (2-4 Unit),971 Oak,San Francisco,CA,94117,1995000,5,2.0,Hayes Valley,2227,3436,1900,1,896,,Active,,,http://www.redfin.com/CA/San-Francisco/971-Oak-St-94117/home/28647419,San Francisco MLS,506974,N,Y,37.773319,-122.4352568
MLS Listing,,Single Family Residential,24 Josiah Ave,San Francisco,CA,94112,1098000,4,3.0,Ingleside,2015,2500,1989,1,545,,Active,,,http://www.redfin.com/CA/San-Francisco/24-Josiah-Ave-94112/home/826386,San Francisco MLS,506973,N,Y,37.7187114,-122.4528389
MLS Listing,,Single Family Residential,1237 De Haro St,San Francisco,CA,94107,1725000,3,2.0,Potrero Hill,1735,3333,1900,1,994,,Active,,,http://www.redfin.com/CA/San-Francisco/1237-De-Haro-St-94107/home/1841780,San Francisco MLS,502810,N,Y,37.7540457,-122.4002883
MLS Listing,,Multi-Family (2-4 Unit),517-519 Sanchez St,San Francisco,CA,94114,5350000,6,4.0,Eureka Valley/Dolore,3950,2748,1905,1,1354,,Active,,,http://www.redfin.com/CA/San-Francisco/517-Sanchez-St-94114/home/148076846,San Francisco MLS,506966,N,Y,37.7608044,-122.4303752
MLS Listing,,Condo/Co-op,1200 California Unit 25A,San Francisco,CA,94109,2495000,1,1.5,Nob Hill,1435,,,1,1739,1863,Active,,,http://www.redfin.com/CA/San-Francisco/1200-California-St-94109/unit-25A/home/12400737,San Francisco MLS,506586,N,Y,37.7917486,-122.4144729
MLS Listing,,Condo/Co-op,2907 Jackson St,San Francisco,CA,94115,1995000,3,2.0,Pacific Heights,1907,,1904,1,1046,117,Active,,,http://www.redfin.com/CA/San-Francisco/2907-Jackson-St-94115/home/1499228,San Francisco MLS,506301,N,Y,37.791182,-122.443104
MLS Listing,,Single Family Residential,471 Vernon St #471,SAN FRANCISCO,CA,94132,1400500,3,1.0,SAN FRANCISCO,1125,2334,1952,1,1245,,Active,,,http://www.redfin.com/CA/San-Francisco/471-Vernon-St-94132/unit-471/home/173294098,MLSListings,ML81812822,N,Y,37.7209545,-122.4682963
MLS Listing,,Single Family Residential,106 Circular Ave,San Francisco,CA,94131,1248000,4,3.0,Sunnyside,1740,2125,1941,1,717,,Active,,,http://www.redfin.com/CA/San-Francisco/106-Circular-Ave-94131/home/817271,San Francisco MLS,505763,N,Y,37.7310795,-122.4382418
MLS Listing,,Multi-Family (2-4 Unit),663-665 Haight St,San Francisco,CA,94117,2290000,2,1.0,Hayes Valley,,,1938,1,,,Active,,,http://www.redfin.com/CA/San-Francisco/663-Haight-St-94117/home/11743486,San Francisco MLS,506679,N,Y,37.7715902,-122.4331212
MLS Listing,,Condo/Co-op,1200 California St Unit 15A,San Francisco,CA,94109,1895000,1,1.0,Nob Hill,1450,,1962,1,1307,,Active,,,http://www.redfin.com/CA/San-Francisco/1200-California-St-94109/unit-15A/home/12400918,San Francisco MLS,506668,N,Y,37.7917486,-122.4144729
MLS Listing,,Single Family Residential,2450 29th Ave,San Francisco,CA,94116,1595000,3,2.0,Parkside,2328,2996,1940,1,685,,Active,,,http://www.redfin.com/CA/San-Francisco/2450-29th-Ave-94116/home/1092497,San Francisco MLS,506945,N,Y,37.7416165,-122.4860066
MLS Listing,,Condo/Co-op,355 1st St Unit S2802,SAN FRANCISCO,CA,94105,2198000,2,2.0,SAN FRANCISCO,1480,,2004,1,1485,1009,Active,,,http://www.redfin.com/CA/San-Francisco/355-1st-St-94105/unit-S2802/home/1356052,MLSListings,ML81812760,N,Y,37.7870311,-122.3936421
MLS Listing,,Condo/Co-op,1050 North Pt #505,San Francisco,CA,94109,549000,0,1.0,Russian Hill,,,,1,,505,Active,,,http://www.redfin.com/CA/San-Francisco/1050-N-Point-St-94109/unit-505/home/12400900,San Francisco MLS,506940,N,Y,37.8054264,-122.4248135
MLS Listing,,Multi-Family (2-4 Unit),683-685 44th Ave,San Francisco,CA,94121,1300000,5,1.0,Outer Richmond,2250,2063,1946,1,578,,Active,,,http://www.redfin.com/CA/San-Francisco/683-44th-Ave-94121/home/1061421,San Francisco MLS,506050,N,Y,37.7757066,-122.5051087
MLS Listing,,Condo/Co-op,94 Lapidge St,San Francisco,CA,94110,1195000,2,1.0,Mission Dolores,1000,,1924,1,1195,240,Active,,,http://www.redfin.com/CA/San-Francisco/94-Lapidge-St-94110/home/17465389,San Francisco MLS,506289,N,Y,37.760206,-122.4224273
MLS Listing,,Single Family Residential,1779 32nd Ave,San Francisco,CA,94122,995000,3,2.0,Central Sunset,1412,2996,1950,1,705,,Active,,,http://www.redfin.com/CA/San-Francisco/1779-32nd-Ave-94122/home/1111149,San Francisco MLS,506899,N,Y,37.7540423,-122.4907045
MLS Listing,,Condo/Co-op,766 Harrison St #504,San Francisco,CA,94107,419000,0,1.0,Yerba Buena,282,,2008,1,1486,282,Active,,,http://www.redfin.com/CA/San-Francisco/766-Harrison-St-94107/unit-504/home/40071544,San Francisco MLS,506914,N,Y,37.7816504,-122.3991169
MLS Listing,,Single Family Residential,1422 Rhode Island St,San Francisco,CA,94107,2198000,4,3.5,Potrero Hill,2244,2495,1936,1,980,,Active,,,http://www.redfin.com/CA/San-Francisco/1422-Rhode-Island-St-94107/home/1247819,San Francisco MLS,504190,N,Y,37.7516154,-122.4015741
MLS Listing,,Condo/Co-op,450 Hayes St Unit 2D,San Francisco,CA,94102,980000,1,1.0,Hayes Valley,,,2016,1,,721,Active,,,http://www.redfin.com/CA/San-Francisco/450-Hayes-St-94102/unit-2D/home/108551522,San Francisco MLS,506936,N,Y,37.7768993,-122.4240297
MLS Listing,,Condo/Co-op,4054 18th St,San Francisco,CA,94114,999000,3,1.0,Eureka Valley/Dolore,1582,,1901,1,631,500,Active,,,http://www.redfin.com/CA/San-Francisco/4054-18th-St-94114/home/28938867,San Francisco MLS,506475,N,Y,37.7610808,-122.434102
MLS Listing,,Single Family Residential,1721 Sanchez St,San Francisco,CA,94131,2285000,4,3.0,Glen Park,1875,3125,1907,1,1219,,Active,,,http://www.redfin.com/CA/San-Francisco/1721-Sanchez-St-94131/home/810811,San Francisco MLS,506827,N,Y,37.7413604,-122.4286779
MLS Listing,,Single Family Residential,205 Beacon St,San Francisco,CA,94131,2495000,4,3.0,Glen Park,2785,4499,1965,1,896,,Active,,,http://www.redfin.com/CA/San-Francisco/205-Beacon-St-94131/home/1552490,San Francisco MLS,501592,N,Y,37.7397767,-122.431971
MLS Listing,,Single Family Residential,2242 19th St,San Francisco,CA,94107,1749000,2,2.0,Potrero Hill,1266,1873,1913,1,1382,,Active,,,http://www.redfin.com/CA/San-Francisco/2242-19th-St-94107/home/1533767,San Francisco MLS,506380,N,Y,37.7609861,-122.4047658
MLS Listing,,Single Family Residential,66 Bronte St,San Francisco,CA,94110,1295000,3,2.0,Bernal Heights,1672,1750,1900,1,775,,Active,,,http://www.redfin.com/CA/San-Francisco/66-Bronte-St-94110/home/1976910,San Francisco MLS,506921,N,Y,37.7386679,-122.41038
MLS Listing,,Condo/Co-op,301 Mission St Unit 34D,San Francisco,CA,94105,2998000,2,3.0,Yerba Buena,1973,,2009,1,1520,2730,Active,,,http://www.redfin.com/CA/San-Francisco/301-Mission-St-94105/unit-34D/home/40138813,San Francisco MLS,503149,N,Y,37.7903824,-122.3961531
MLS Listing,,Condo/Co-op,731 47th Ave #1,San Francisco,CA,94121,973000,2,1.0,Outer Richmond,1125,,1929,1,865,400,Active,,,http://www.redfin.com/CA/San-Francisco/731-47th-Ave-94121/unit-1/home/11743526,San Francisco MLS,506896,N,Y,37.7745632,-122.5083036
MLS Listing,,Townhouse,640 Davis St #11,San Francisco,CA,94111,2650000,3,3.0,Financial District,2251,,1983,1,1177,1819,Active,,,http://www.redfin.com/CA/San-Francisco/640-Davis-St-94111/unit-11/home/545576,San Francisco MLS,506575,N,Y,37.7984197,-122.3979583
MLS Listing,,Multi-Family (2-4 Unit),751-755 Taraval St,San Francisco,CA,94116,2395000,3,1.0,Inner Parkside,5627,3249,1936,1,426,,Active,,,http://www.redfin.com/CA/San-Francisco/751-Taraval-St-94116/home/173290648,San Francisco MLS,506916,N,Y,37.7428575,-122.4744296
MLS Listing,,Single Family Residential,703 Dartmouth St,San Francisco,CA,94134,995000,3,3.0,Portola,1269,1875,1939,1,784,,Active,,,http://www.redfin.com/CA/San-Francisco/703-Dartmouth-St-94134/home/1114218,San Francisco MLS,506627,N,Y,37.7218597,-122.4097715
MLS Listing,,Multi-Family (2-4 Unit),3221-3223 Market St,San Francisco,CA,94114,1495000,6,,Eureka Valley/Dolore,1670,2596,1908,1,895,,Active,,,http://www.redfin.com/CA/San-Francisco/3221-Market-St-94114/home/1766418,San Francisco MLS,506894,N,Y,37.7590665,-122.4445445
MLS Listing,,Condo/Co-op,643 Lake St,San Francisco,CA,94118,2450000,3,2.0,Lake,2178,,1909,1,1125,300,Active,,,http://www.redfin.com/CA/San-Francisco/643-Lake-St-94118/home/52349884,San Francisco MLS,504856,N,Y,37.7864056,-122.4663515
MLS Listing,,Condo/Co-op,2801 Jackson St #204,SAN FRANCISCO,CA,94115,1498000,2,1.0,SAN FRANCISCO,1300,,1906,1,1152,700,Active,,,http://www.redfin.com/CA/San-Francisco/2801-Jackson-St-94115/unit-204/home/173289880,MLSListings,ML81812700,N,Y,37.791415,-122.441437
MLS Listing,,Single Family Residential,46 Eagle St,San Francisco,CA,94114,1049000,1,1.0,Eureka Valley/Dolore,,1873,1926,1,,,Active,,,http://www.redfin.com/CA/San-Francisco/46-Eagle-St-94114/home/1860892,San Francisco MLS,504349,N,Y,37.7584998,-122.4429144
MLS Listing,,Townhouse,2121 Webster St Unit TH7,San Francisco,CA,94115,4995000,3,3.0,Pacific Heights,3006,,2016,1,1662,2815,Active,,,http://www.redfin.com/CA/San-Francisco/2121-Webster-St-94115/unit-TH7/home/144063562,San Francisco MLS,505765,N,Y,37.7901352,-122.4326933
MLS Listing,,Single Family Residential,136 Santa Marina St,San Francisco,CA,94110,1495000,2,1.0,Bernal Heights,1310,2500,1906,1,1141,,Active,,,http://www.redfin.com/CA/San-Francisco/136-Santa-Marina-St-94110/home/765352,San Francisco MLS,506676,N,Y,37.7394607,-122.4206451
MLS Listing,,Condo/Co-op,926 Stanyan St Unit A,San Francisco,CA,94117,1250000,3,2.5,Parnassus/Ashbury Heights,,,1906,1,,250,Active,,,http://www.redfin.com/CA/San-Francisco/926-Stanyan-St-94117/unit-A/home/173288905,San Francisco MLS,506913,N,Y,37.7660097,-122.4526283
MLS Listing,,Single Family Residential,1738 30th Ave,San Francisco,CA,94122,1195000,2,1.0,Central Sunset,1375,3000,1939,1,869,,Active,,,http://www.redfin.com/CA/San-Francisco/1738-30th-Ave-94122/home/923883,San Francisco MLS,506843,N,Y,37.7548465,-122.4880958
MLS Listing,,Single Family Residential,714 Teresita Blvd,San Francisco,CA,94127,1595000,3,2.0,Miraloma Park,2011,2421,1931,1,793,,Active,,,http://www.redfin.com/CA/San-Francisco/714-Teresita-Blvd-94127/home/1993190,San Francisco MLS,506912,N,Y,37.7353019,-122.4465549
