SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,224 Lexington St,San Francisco,CA,94110,1195000,2,1.0,San Francisco County,1100,1750,1906,4,1086,500,Active,,,http://www.redfin.com/CA/San-Francisco/224-Lexington-St-94110/home/110052302,BAREIS,22022773,N,Y,37.759644,-122.420803
MLS Listing,,Single Family Residential,437 Valley St,San Francisco,CA,94131,1990000,3,2.0,Noe Valley,,2848,1927,4,,,Active,,,http://www.redfin.com/CA/San-Francisco/437-Valley-St-94131/home/1956500,San Francisco MLS,501642,N,Y,37.7440309,-122.4320927
MLS Listing,,Condo/Co-op,2920 Buchanan St #8,San Francisco,CA,94123,1195000,1,1.0,Cow Hollow,950,,1964,4,1258,477,Active,,,http://www.redfin.com/CA/San-Francisco/2920-Buchanan-St-94123/unit-8/home/561452,San Francisco MLS,506315,N,Y,37.797112,-122.4317873
MLS Listing,,Single Family Residential,3041 Laguna,San Francisco,CA,94123,5995000,5,4.5,Cow Hollow,3774,,,4,1589,,Active,,,http://www.redfin.com/CA/San-Francisco/3041-Laguna-St-94123/home/1903310,San Francisco MLS,504919,N,Y,37.7992074,-122.4311395
MLS Listing,,Condo/Co-op,1631 Oakdale Ave,San Francisco,CA,94124,1195000,3,2.5,Bayview,1595,,2020,4,749,346,Active,,,http://www.redfin.com/CA/San-Francisco/1631-Oakdale-Ave-94124/home/88366495,San Francisco MLS,506656,N,Y,37.734952,-122.391494
MLS Listing,,Single Family Residential,317 Marietta Dr,San Francisco,CA,94127,1645000,4,3.0,Miraloma Park,1460,2813,1961,4,1127,,Active,,,http://www.redfin.com/CA/San-Francisco/317-Marietta-Dr-94127/home/1063289,San Francisco MLS,506274,N,Y,37.7393666,-122.4439785
MLS Listing,,Vacant Land,1947 B Palou Ave,San Francisco,CA,94124,578000,,,Silver Terrace,,2495,,4,,,Active,,,http://www.redfin.com/CA/San-Francisco/1947-Palou-Ave-94124/home/2017076,San Francisco MLS,505845,N,Y,37.7375769,-122.3975556
MLS Listing,,Vacant Land,1947 A Palou Ave,San Francisco,CA,94124,578000,,,Silver Terrace,,2495,,4,,,Active,,,http://www.redfin.com/CA/San-Francisco/1947-Palou-Ave-94124/home/946492,San Francisco MLS,505846,N,Y,37.7375769,-122.3975556
MLS Listing,,Condo/Co-op,81 Lansing St #303,San Francisco,CA,94105,899000,1,1.0,South Beach,900,,1995,4,999,786,Active,,,http://www.redfin.com/CA/San-Francisco/81-Lansing-St-94105/unit-303/home/1309389,San Francisco MLS,506311,N,Y,37.7856392,-122.3940066
MLS Listing,,Condo/Co-op,1200 California St Unit 23A,San Francisco,CA,94109,2495000,1,2.0,Nob Hill,1450,,1962,5,1721,2166,Active,,,http://www.redfin.com/CA/San-Francisco/1200-California-St-94109/unit-23A/home/12400925,San Francisco MLS,506223,N,Y,37.7917486,-122.4144729
MLS Listing,,Condo/Co-op,47 Octavia St,San Francisco,CA,94102,920000,2,1.5,Hayes Valley,1192,,1900,5,772,371,Active,,,http://www.redfin.com/CA/San-Francisco/47-Octavia-St-94102/home/1618067,San Francisco MLS,505529,N,Y,37.7726917,-122.4240021
MLS Listing,,Condo/Co-op,555 4th St #750,SAN FRANCISCO,CA,94107,1188000,2,2.0,SAN FRANCISCO,1045,,2008,5,1137,684,Active,,,http://www.redfin.com/CA/San-Francisco/555-4th-St-94107/unit-750/home/12402190,MLSListings,ML81811956,N,Y,37.7794218,-122.3967124
MLS Listing,,Condo/Co-op,301 Main St Unit 9D,SAN FRANCISCO,CA,94105,1495000,2,2.0,SAN FRANCISCO,1317,,2008,5,1135,986,Active,,,http://www.redfin.com/CA/San-Francisco/301-Main-St-94105/unit-9D/home/21967036,MLSListings,ML81811953,N,Y,37.7895974,-122.3911965
MLS Listing,,Single Family Residential,319 Arkansas St,San Francisco,CA,94107,1825000,2,1.0,Potrero Hill,,2500,1991,5,,,Active,,,http://www.redfin.com/CA/San-Francisco/319-Arkansas-St-94107/home/1502573,San Francisco MLS,504026,N,Y,37.7620964,-122.3981556
MLS Listing,,Condo/Co-op,321 Haight St,San Francisco,CA,94102,1595000,3,2.0,Hayes Valley,2655,,1907,5,601,400,Active,,,http://www.redfin.com/CA/San-Francisco/321-Haight-St-94102/home/148057225,San Francisco MLS,506623,N,Y,37.772394,-122.4275539
MLS Listing,,Condo/Co-op,555 4th St #403,San Francisco,CA,94107,1050000,2,2.0,South Beach,981,,2006,5,1070,674,Active,,,http://www.redfin.com/CA/San-Francisco/555-4th-St-94107/unit-403/home/22887878,San Francisco MLS,505306,N,Y,37.7794218,-122.3967124
MLS Listing,,Condo/Co-op,1155 Leavenworth St #22,San Francisco,CA,94109,649000,1,1.0,Nob Hill,,,1911,5,,310,Active,,,http://www.redfin.com/CA/San-Francisco/1155-Leavenworth-St-94109/unit-22/home/102813060,San Francisco MLS,506546,N,Y,37.7919759,-122.4161542
MLS Listing,,Condo/Co-op,28 Virginia Ave,SAN FRANCISCO,CA,94110,765000,1,1.0,SAN FRANCISCO,443,,1925,5,1727,150,Active,,,http://www.redfin.com/CA/San-Francisco/28-Virginia-Ave-94110/home/40629236,MLSListings,ML81811938,N,Y,37.742809,-122.42101
MLS Listing,,Condo/Co-op,142 Russ St #1,San Francisco,CA,94103,1049000,2,2.0,South of Market,1352,,1999,5,776,489,Active,,,http://www.redfin.com/CA/San-Francisco/142-Russ-St-94103/unit-1/home/12395781,San Francisco MLS,506625,N,Y,37.7781533,-122.4078088
MLS Listing,,Condo/Co-op,611 Washington #2402,San Francisco,CA,94111,3998000,2,2.5,Financial District,2624,,1984,5,1524,2006,Active,,,http://www.redfin.com/CA/San-Francisco/611-Washington-St-94111/unit-2402/home/546587,San Francisco MLS,506333,N,Y,37.7952121,-122.4036474
MLS Listing,,Condo/Co-op,785 Golden Gate Ave #304,San Francisco,CA,94102,599000,1,1.0,Van Ness/Civic Center,715,,1983,5,838,592,Active,,,http://www.redfin.com/CA/San-Francisco/785-Golden-Gate-Ave-94102/unit-304/home/578826,San Francisco MLS,506591,N,Y,37.7803831,-122.4234635
MLS Listing,,Condo/Co-op,1310 Fillmore St #308,San Francisco,CA,94115,798000,1,1.0,Western Addition,744,,2007,5,1073,758,Active,,,http://www.redfin.com/CA/San-Francisco/1310-Fillmore-St-94115/unit-308/home/17306837,San Francisco MLS,506017,N,Y,37.7819513,-122.4319769
MLS Listing,,Single Family Residential,752 Madrid St,San Francisco,CA,94112,999000,2,1.0,Excelsior,1309,2500,1954,5,763,,Active,,,http://www.redfin.com/CA/San-Francisco/752-Madrid-St-94112/home/1940088,San Francisco MLS,505447,N,Y,37.7177436,-122.4360078
MLS Listing,,Condo/Co-op,3426 22nd St,San Francisco,CA,94110,1495000,2,2.0,Noe Valley,,,1900,5,,250,Active,,,http://www.redfin.com/CA/San-Francisco/3426-22nd-St-94110/home/1702949,San Francisco MLS,506325,N,Y,37.7553001,-122.4238792
MLS Listing,,Condo/Co-op,1201 California St #403,San Francisco,CA,94109,850000,1,1.0,Nob Hill,849,,1927,5,1001,999,Active,,,http://www.redfin.com/CA/San-Francisco/1201-California-St-94109/unit-403/home/12400936,San Francisco MLS,505924,N,Y,37.7910767,-122.4143391
MLS Listing,,Multi-Family (2-4 Unit),2046 Grove St,San Francisco,CA,94117,1995000,4,2.0,North Panhandle,3140,3438,1925,5,635,,Active,,,http://www.redfin.com/CA/San-Francisco/2046-Grove-St-94117/home/1788696,San Francisco MLS,505196,N,Y,37.774639,-122.450354
MLS Listing,,Condo/Co-op,8 Landers St #103,San Francisco,CA,94114,948000,1,1.0,Mission Dolores,,,,5,,427,Active,,,http://www.redfin.com/CA/San-Francisco/8-Landers-St-94114/unit-103/home/12402436,San Francisco MLS,506576,N,Y,37.7675476,-122.4280323
MLS Listing,,Multi-Family (2-4 Unit),130 Grand View Ave,San Francisco,CA,94114,2295000,4,,Eureka Valley/Dolore,3353,2495,1961,5,684,,Active,,,http://www.redfin.com/CA/San-Francisco/130-Grand-View-Ave-94131/home/676390,San Francisco MLS,506572,N,Y,37.7558547,-122.4402545
MLS Listing,,Condo/Co-op,1788 Clay St #801,SAN FRANCISCO,CA,94109,998000,1,1.0,SAN FRANCISCO,749,,2014,5,1332,659,Active,,,http://www.redfin.com/CA/San-Francisco/1788-Clay-St-94109/unit-801/home/110051367,MLSListings,ML81811863,N,Y,37.7925699,-122.4222498
MLS Listing,,Single Family Residential,428 15th Ave,San Francisco,CA,94118,995000,1,1.0,Central Richmond,625,2645,1900,5,1592,,Active,,,http://www.redfin.com/CA/San-Francisco/428-15th-Ave-94118/home/612796,San Francisco MLS,506566,N,Y,37.7799809,-122.473636
MLS Listing,,Single Family Residential,1230 11th Ave,San Francisco,CA,94122,2995000,5,3.0,Inner Sunset,3020,2996,1904,5,992,,Active,,,http://www.redfin.com/CA/San-Francisco/1230-11th-Ave-94122/home/1692839,San Francisco MLS,504513,N,Y,37.7652039,-122.4683737
MLS Listing,,Condo/Co-op,2040 Franklin St #1409,San Francisco,CA,94109,1699000,2,2.0,Pacific Heights,,,1966,5,,1012,Active,,,http://www.redfin.com/CA/San-Francisco/2040-Franklin-St-94109/unit-1409/home/1089522,San Francisco MLS,504230,N,Y,37.7935189,-122.4243158
MLS Listing,,Single Family Residential,10 Quartz Way,San Francisco,CA,94131,1895000,3,2.5,Diamond Heights,2104,2805,1962,5,901,,Active,,,http://www.redfin.com/CA/San-Francisco/10-Quartz-Way-94131/home/1057137,San Francisco MLS,506544,N,Y,37.745786,-122.445615
MLS Listing,,Condo/Co-op,1325 Divisadero St #205,San Francisco,CA,94115,649000,1,1.0,Anza Vista,605,,1925,5,1073,274,Active,,,http://www.redfin.com/CA/San-Francisco/1325-Divisadero-St-94115/unit-205/home/1659760,San Francisco MLS,506559,N,Y,37.7818978,-122.4395431
MLS Listing,,Condo/Co-op,1932 Webster St,San Francisco,CA,94115,1198000,2,1.0,Lower Pacific Height,,,,5,,,Active,,,http://www.redfin.com/CA/San-Francisco/1932-Webster-St-94115/home/1366759,San Francisco MLS,506535,N,Y,37.788694,-122.431849
MLS Listing,,Single Family Residential,333 Felton St,SAN FRANCISCO,CA,94134,988000,3,2.0,SAN FRANCISCO,1350,2500,1940,5,732,,Active,,,http://www.redfin.com/CA/San-Francisco/333-Felton-St-94134/home/2019748,MLSListings,ML81809951,N,Y,37.7289513,-122.4080901
MLS Listing,,Single Family Residential,34 Beverly St,San Francisco,CA,94132,1018000,2,1.0,Ingleside Heights,812,2495,1942,5,1254,,Active,,,http://www.redfin.com/CA/San-Francisco/34-Beverly-St-94132/home/1998132,San Francisco MLS,506263,N,Y,37.7167468,-122.4714694
MLS Listing,,Multi-Family (2-4 Unit),2532-2534 Lake St,San Francisco,CA,94121,1950000,6,3.0,Lake,3340,2500,1916,5,584,,Active,,,http://www.redfin.com/CA/San-Francisco/2532-Lake-St-94121/home/1692262,San Francisco MLS,503518,N,Y,37.785916,-122.4868551
MLS Listing,,Condo/Co-op,66 Cleary Ct #1403,San Francisco,CA,94109,980000,2,2.0,Western Addition,1200,,1963,5,817,962,Active,,,http://www.redfin.com/CA/San-Francisco/66-Cleary-Ct-94109/unit-1403/home/2026395,San Francisco MLS,506478,N,Y,37.7843846,-122.4269748
MLS Listing,,Condo/Co-op,840 Clipper Ter,San Francisco,CA,94114,1795000,2,2.0,Noe Valley,1762,,1908,5,1019,239,Active,,,http://www.redfin.com/CA/San-Francisco/840-Clipper-Ter-94114/home/866935,San Francisco MLS,505921,N,Y,37.7481878,-122.4429305
MLS Listing,,Condo/Co-op,151 Stoneridge Ln,San Francisco,CA,94134,697000,2,2.0,Crocker Amazon,1068,,1994,5,653,415,Active,,,http://www.redfin.com/CA/San-Francisco/151-Stoneridge-Ln-94134/home/793876,San Francisco MLS,504958,N,Y,37.71023,-122.426265
MLS Listing,,Condo/Co-op,201 Folsom St Unit 11F,San Francisco,CA,94105,1595000,2,2.0,South Beach,1191,,2016,5,1339,1180,Active,,,http://www.redfin.com/CA/San-Francisco/201-Folsom-St-94105/unit-11F/home/108551533,San Francisco MLS,504683,N,Y,37.7887059,-122.3922385
MLS Listing,,Multi-Family (2-4 Unit),3144-3146 Anza St,SAN FRANCISCO,CA,94121,1788000,4,,SAN FRANCISCO,2360,1646,1919,6,758,,Active,,,http://www.redfin.com/CA/San-Francisco/3144-Anza-St-94121/home/1611154,MLSListings,ML81811824,N,Y,37.7784754,-122.4822076
MLS Listing,,Condo/Co-op,1176 Union St,San Francisco,CA,94109,1550000,2,1.5,Russian Hill,,,1908,6,,350,Active,,,http://www.redfin.com/CA/San-Francisco/1176-Union-St-94109/home/173226165,San Francisco MLS,506548,N,Y,37.7993552,-122.418682
MLS Listing,,Condo/Co-op,1174 Union St,San Francisco,CA,94109,1450000,2,1.5,Russian Hill,,,1908,6,,350,Active,,,http://www.redfin.com/CA/San-Francisco/1174-Union-St-94109/home/173226146,San Francisco MLS,506545,N,Y,37.7994213,-122.4186122
MLS Listing,,Condo/Co-op,65 Hermann St #3,San Francisco,CA,94102,749000,1,1.0,Hayes Valley,,,1959,6,,395,Active,,,http://www.redfin.com/CA/San-Francisco/65-Hermann-St-94102/unit-3/home/1832577,San Francisco MLS,506536,N,Y,37.7704882,-122.426155
MLS Listing,,Condo/Co-op,2200 Pacific Ave Unit 3A,San Francisco,CA,94115,1495000,2,2.0,Pacific Heights,1856,,1962,6,805,1680,Active,,,http://www.redfin.com/CA/San-Francisco/2200-Pacific-Ave-94115/unit-3A/home/566779,San Francisco MLS,506046,N,Y,37.7939819,-122.4317719
MLS Listing,,Condo/Co-op,1200 California St Unit 7A,San Francisco,CA,94109,1295000,1,1.5,Nob Hill,1450,,1962,6,893,1699,Active,,,http://www.redfin.com/CA/San-Francisco/1200-California-St-94109/unit-7A/home/12400431,San Francisco MLS,506303,N,Y,37.7917486,-122.4144729
MLS Listing,,Condo/Co-op,1172 Union St,San Francisco,CA,94109,1300000,2,1.5,Russian Hill,,,1908,6,,350,Active,,,http://www.redfin.com/CA/San-Francisco/1172-Union-St-94109/home/1831016,San Francisco MLS,506395,N,Y,37.7994443,-122.4186085
MLS Listing,,Condo/Co-op,1009 Carolina St,San Francisco,CA,94107,1249000,2,2.5,Potrero Hill,1380,,1997,6,905,200,Active,,,http://www.redfin.com/CA/San-Francisco/1009-Carolina-St-94107/home/735221,San Francisco MLS,506440,N,Y,37.755901,-122.399467
MLS Listing,,Condo/Co-op,590 6th St #211,San Francisco,CA,94103,1095000,2,2.0,South of Market,1161,,2001,6,943,751,Active,,,http://www.redfin.com/CA/San-Francisco/590-6th-St-94103/unit-211/home/12397750,San Francisco MLS,505588,N,Y,37.7747326,-122.4015005
MLS Listing,,Single Family Residential,2107 Bush St,San Francisco,CA,94115,2295000,3,2.5,Lower Pacific Height,,,,6,,,Active,,,http://www.redfin.com/CA/San-Francisco/2107-Bush-St-94115/home/910721,San Francisco MLS,505799,N,Y,37.7870198,-122.4322265
MLS Listing,,Vacant Land,135 Wetmore St,San Francisco,CA,94108-1526,1995500,,,San Francisco,,2221,,7,,,Active,,,http://www.redfin.com/CA/San-Francisco/135-Wetmore-St-94108/home/1078059,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40921732,N,Y,37.7942099,-122.4106455
MLS Listing,,Single Family Residential,2070 Beach St,San Francisco,CA,94123,3250000,4,3.5,Marina,2510,2500,1926,7,1295,,Active,,,http://www.redfin.com/CA/San-Francisco/2070-Beach-St-94123/home/2003454,San Francisco MLS,505303,N,Y,37.8039359,-122.4431672
MLS Listing,,Condo/Co-op,1485 Church St #4,San Francisco,CA,94131,735000,1,1.0,Noe Valley,,,,7,,225,Active,,,http://www.redfin.com/CA/San-Francisco/1485-Church-St-94131/unit-4/home/148061934,San Francisco MLS,506514,N,Y,37.7471785,-122.4267617
MLS Listing,,Condo/Co-op,2655 Bush St #330,San Francisco,CA,94115,1398000,2,2.0,Lower Pacific Height,1149,,2017,7,1217,843,Active,,,http://www.redfin.com/CA/San-Francisco/2655-Bush-St-94115/unit-330/home/113803325,San Francisco MLS,505602,N,Y,37.7858213,-122.4407699
MLS Listing,,Single Family Residential,729 Congo St,San Francisco,CA,94131,3685000,4,3.5,Glen Park,3350,1936,2013,7,1100,,Active,,,http://www.redfin.com/CA/San-Francisco/729-Congo-St-94131/home/28923056,San Francisco MLS,505875,N,Y,37.735557,-122.4417712
MLS Listing,,Single Family Residential,4363 S 26th St,San Francisco,CA,94131,2295000,2,1.0,Noe Valley,,,,7,,,Active,,,http://www.redfin.com/CA/San-Francisco/4363-26th-St-94131/home/908335,San Francisco MLS,505374,N,Y,37.7477184,-122.437395
MLS Listing,,Single Family Residential,45 Venus St,San Francisco,CA,94124,998000,3,2.0,Silver Terrace,1449,2421,1944,7,689,,Active,,,http://www.redfin.com/CA/San-Francisco/45-Venus-St-94124/home/1527146,San Francisco MLS,506117,N,Y,37.7318115,-122.3967174
MLS Listing,,Single Family Residential,2739 39th Ave,San Francisco,CA,94116,1288000,3,2.0,Outer Parkside,1399,2996,1954,7,921,,Active,,,http://www.redfin.com/CA/San-Francisco/2739-39th-Ave-94116/home/1773304,San Francisco MLS,505658,N,Y,37.7357623,-122.4969501
MLS Listing,,Condo/Co-op,2257 Fulton St,San Francisco,CA,94117,1199000,2,2.0,Lone Mountain,,,,7,,384,Active,,,http://www.redfin.com/CA/San-Francisco/2257-Fulton-St-94117/home/21909199,San Francisco MLS,506328,N,Y,37.77474,-122.4539088
MLS Listing,,Condo/Co-op,2177 3rd St #412,San Francisco,CA,94107,1595000,2,2.0,Central Waterfront,1108,,2020,7,1440,982,Active,,,http://www.redfin.com/CA/San-Francisco/2177-3rd-St-94107/unit-412/home/173222737,San Francisco MLS,506470,N,Y,37.7622702,-122.3882952
MLS Listing,,Condo/Co-op,3824 Scott St #6,San Francisco,CA,94123,875000,1,1.0,Marina,768,,1928,7,1139,450,Active,,,http://www.redfin.com/CA/San-Francisco/3824-Scott-St-94123/unit-6/home/1779517,San Francisco MLS,506030,N,Y,37.8050018,-122.4418972
MLS Listing,,Single Family Residential,170 Upper Ter,San Francisco,CA,94117,5250000,3,3.0,Buena Vista Park,3205,2439,1916,7,1638,,Active,,,http://www.redfin.com/CA/San-Francisco/170-Upper-Ter-94117/home/934320,San Francisco MLS,506224,N,Y,37.7644975,-122.4442528
MLS Listing,,Single Family Residential,3007 19th Ave,SAN FRANCISCO,CA,94132,1995000,6,4.0,SAN FRANCISCO,3758,6246,1941,7,531,,Active,,,http://www.redfin.com/CA/San-Francisco/3007-19th-Ave-94132/home/929274,MLSListings,ML81811702,N,Y,37.7322808,-122.4753167
MLS Listing,,Condo/Co-op,655 Guerrero St,San Francisco,CA,94110,1600000,3,1.0,Mission Dolores,1418,,1909,7,1128,300,Active,,,http://www.redfin.com/CA/San-Francisco/655-Guerrero-St-94110/home/861996,San Francisco MLS,505535,N,Y,37.760719,-122.423387
MLS Listing,,Condo/Co-op,1701 Jackson St #602,San Francisco,CA,94109,859000,1,1.0,Pacific Heights,743,,2001,7,1156,713,Active,,,http://www.redfin.com/CA/San-Francisco/1701-Jackson-St-94109/unit-602/home/1794021,San Francisco MLS,505555,N,Y,37.7934317,-122.4234277
MLS Listing,,Condo/Co-op,140 S Van Ness Ave #428,San Francisco,CA,94103,785000,1,1.0,Van Ness/Civic Center,795,,2002,7,987,524,Active,,,http://www.redfin.com/CA/San-Francisco/140-S-Van-Ness-Ave-94103/unit-428/home/878077,San Francisco MLS,506497,N,Y,37.7715637,-122.4188013
MLS Listing,,Condo/Co-op,338 Main St Unit 4A,San Francisco,CA,94105,1698000,2,2.0,South Beach,1379,,2016,7,1231,1217,Active,,,http://www.redfin.com/CA/San-Francisco/338-Main-St-94105/unit-4A/home/109687145,San Francisco MLS,506496,N,Y,37.7886733,-122.3914178
MLS Listing,,Condo/Co-op,1221 Harrison St #26,San Francisco,CA,94103,899000,1,2.0,South of Market,1316,,2004,7,683,681,Active,,,http://www.redfin.com/CA/San-Francisco/1221-Harrison-St-94103/unit-26/home/1038493,San Francisco MLS,506377,N,Y,37.7731031,-122.4086736
MLS Listing,,Condo/Co-op,701 Pennsylvania Ave #202,San Francisco,CA,94107,735000,1,1.5,Potrero Hill,756,,1999,7,972,500,Active,,,http://www.redfin.com/CA/San-Francisco/701-Pennsylvania-Ave-94107/unit-202/home/2020441,San Francisco MLS,505662,N,Y,37.7573587,-122.3928417
MLS Listing,,Condo/Co-op,355 1st St #2404,San Francisco,CA,94105,1099000,1,1.0,South Beach,795,,2004,7,1382,819,Active,,,http://www.redfin.com/CA/San-Francisco/355-1st-St-94105/unit-2404/home/25657601,San Francisco MLS,504408,N,Y,37.7868803,-122.3934978
MLS Listing,,Condo/Co-op,161 Gilbert St #11,San Francisco,CA,94103,779000,1,1.0,South of Market,863,,1995,7,903,664,Active,,,http://www.redfin.com/CA/San-Francisco/161-Gilbert-St-94103/unit-11/home/12396391,San Francisco MLS,506437,N,Y,37.7730892,-122.4017629
MLS Listing,,Multi-Family (2-4 Unit),2845 Ingalls St,San Francisco,CA,94124,1549000,7,3.0,San Francisco,3369,3000,1910,8,460,,Active,,,http://www.redfin.com/CA/San-Francisco/2845-Ingalls-St-94124/home/173221256,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40921626,N,Y,37.721027,-122.3910416
MLS Listing,,Multi-Family (2-4 Unit),1490 20th Ave,SAN FRANCISCO,CA,94122,2475000,,,SAN FRANCISCO,3590,2374,1988,8,689,,Active,,,http://www.redfin.com/CA/San-Francisco/1490-20th-Ave-94122/home/2000080,MLSListings,ML81811663,N,Y,37.7600257,-122.477782
MLS Listing,,Single Family Residential,1063 Powhattan Ave,San Francisco,CA,94110,1449000,3,1.5,Bernal Heights,1656,,1960,8,875,,Active,,,http://www.redfin.com/CA/San-Francisco/1063-Powhattan-Ave-94110/home/1510968,San Francisco MLS,506373,N,Y,37.7414518,-122.4098047
MLS Listing,,Condo/Co-op,1050 North Pt #202,San Francisco,CA,94105,899000,2,1.0,Russian Hill,984,,,8,914,1171,Active,,,http://www.redfin.com/CA/San-Francisco/1050-N-Point-St-94109/unit-202/home/12400479,San Francisco MLS,506138,N,Y,37.8054264,-122.4248135
MLS Listing,,Condo/Co-op,567 27th St #2,San Francisco,CA,94131,1675000,3,2.0,Noe Valley,1600,,1989,8,1047,400,Active,,,http://www.redfin.com/CA/San-Francisco/567-27th-St-94131/unit-2/home/1912575,San Francisco MLS,506480,N,Y,37.7463057,-122.4327517
MLS Listing,,Condo/Co-op,101 Lombard St Unit 712W,San Francisco,CA,94111,1669000,2,2.0,North Waterfront,1719,,1983,8,971,1504,Active,,,http://www.redfin.com/CA/San-Francisco/101-Lombard-St-94111/unit-712W/home/1947344,San Francisco MLS,497198,N,Y,37.8037119,-122.4045338
MLS Listing,,Condo/Co-op,665 Haight St,San Francisco,CA,94117,1195000,2,1.0,Hayes Valley,,,1938,8,,,Active,,,http://www.redfin.com/CA/San-Francisco/665-Haight-St-94117/home/11282388,San Francisco MLS,506197,N,Y,37.7715402,-122.4331169
MLS Listing,,Condo/Co-op,350 Broderick St #416,San Francisco,CA,94117,1295000,2,2.0,North Panhandle,1045,,2007,8,1239,512,Active,,,http://www.redfin.com/CA/San-Francisco/350-Broderick-St-94117/unit-416/home/22890574,San Francisco MLS,506340,N,Y,37.7734397,-122.4387558
MLS Listing,,Condo/Co-op,630 Mason St #802,San Francisco,CA,94108,799000,1,1.0,Downtown,900,,1927,8,888,687,Active,,,http://www.redfin.com/CA/San-Francisco/630-Mason-St-94108/unit-802/home/12392955,San Francisco MLS,506474,N,Y,37.7894484,-122.4100541
MLS Listing,,Single Family Residential,1445 11th Ave,San Francisco,CA,94122,1795000,4,3.0,Inner Sunset,2912,2996,1905,8,616,,Active,,,http://www.redfin.com/CA/San-Francisco/1445-11th-Ave-94122/home/631470,San Francisco MLS,506226,N,Y,37.7611727,-122.4685284
MLS Listing,,Single Family Residential,3733 San Bruno Ave,SAN FRANCISCO,CA,94134,1878000,6,5.0,SAN FRANCISCO,5084,4857,2003,8,369,,Active,,,http://www.redfin.com/CA/San-Francisco/3733-San-Bruno-Ave-94134/home/1206089,MLSListings,ML81811612,N,Y,37.714763,-122.3996713
MLS Listing,,Single Family Residential,540 Elizabeth St,SAN FRANCISCO,CA,94114,2698000,3,2.5,SAN FRANCISCO,2178,2850,1906,8,1239,,Active,,,http://www.redfin.com/CA/San-Francisco/540-Elizabeth-St-94114/home/717755,MLSListings,ML81811610,N,Y,37.7523236,-122.4329443
MLS Listing,,Condo/Co-op,560 Missouri St Unit B,San Francisco,CA,94107,1795000,3,3.5,Potrero Hill,,,2003,8,,250,Active,,,http://www.redfin.com/CA/San-Francisco/560-Missouri-St-94107/unit-B/home/22873155,San Francisco MLS,506429,N,Y,37.7591981,-122.3965293
MLS Listing,,Single Family Residential,,San Francisco,CA,94115,22500000,7,7.0,Pacific Heights,9744,4583,1904,8,2309,,Active,,,http://www.redfin.com/CA/San-Francisco/Undisclosed-address-94115/home/2035982,San Francisco MLS,505804,N,Y,37.7934572,-122.4400665
MLS Listing,,Single Family Residential,3878 Jackson St,San Francisco,CA,94118,8495000,4,3.5,Presidio Heights,4609,2548,1906,8,1843,,Active,,,http://www.redfin.com/CA/San-Francisco/3878-Jackson-St-94118/home/1060154,San Francisco MLS,504231,N,Y,37.7896039,-122.4588651
MLS Listing,,Single Family Residential,256 Fowler Ave,San Francisco,CA,94127,1998000,3,3.0,Miraloma Park,1892,3053,1932,8,1056,,Active,,,http://www.redfin.com/CA/San-Francisco/256-Fowler-Ave-94127/home/1933039,San Francisco MLS,506460,N,Y,37.7433188,-122.4520624
